,medidas_profundidad_cm,ofertas_count,procesador_número_hilos_ejecución,procesador_frecuencia_turbo_máx__GHz,disco_duro_número_discos_duros_instalados,medidas_ancho_cm,procesador_tdp_W,ram_frecuencia_memoria_MHz,procesador_número_núcleos_procesador_cores,disco_duro_capacidad_memoria_ssd_GB,medidas_peso_kg,pantalla_diagonal_pantalla_cm,procesador_caché_MB,otras_características_fecha_lanzamiento,alimentación_vatios_hora_Wh,pantalla_tamaño_pantalla_pulgadas,pantalla_luminosidad_cd_m2,ram_memoria_ram_GB,sonido_número_altavoces,alimentación_autonomía_batería_h,equip_Force Touch Trackpad,equip_ScreenPad,equip_Touch Bar,equip_Touch ID,equip_Touchpad multitáctil,equip_TrackPoint / TouchStick / Pointing Stick,equip_USB-C,equip_altavoces estéreo,equip_altavoces estéreo JBL,equip_altavoz integrado,equip_con iluminación,equip_conector de seguridad Kensington,equip_disco duro SSD,equip_lector de tarjetas,equip_lector de tarjetas inteligentes,equip_micrófono integrado,equip_refrigeración líquida,equip_webcam,procesador_frecuencia,Bluetooth,Ethernet,LAN,NFC,infrarrojos,wifi,wifi Direct,os_DOS,os_No OS,os_Other OS,os_Windows,os_macOS,altura_mm,company_name_label,gráfica_tarjeta_gráfica_label,pantalla_tecnología_pantalla_label,procesador_name_label,procesador_nivel_caché_L2,procesador_nivel_caché_L3,procesador_nivel_caché_nan,tipo_producto_Barebone,tipo_producto_Chromebook,tipo_producto_Kit ampliación PC,tipo_producto_Mini PC,tipo_producto_Netbook,tipo_producto_PC completo,tipo_producto_PC de oficina,tipo_producto_PC gaming,tipo_producto_PC multimedia,tipo_producto_Portátil 3D,tipo_producto_Portátil convertible,tipo_producto_Portátil gaming,tipo_producto_Portátil multimedia,tipo_producto_Portátil profesional,tipo_producto_Thin Client,tipo_producto_Ultrabook,tipo_producto_Workstation,tipo_producto_nan,disco_duro_tipo_disco_duro_PCIe SSD,disco_duro_tipo_disco_duro_SATA,disco_duro_tipo_disco_duro_SSD,disco_duro_tipo_disco_duro_disco duro HDD,disco_duro_tipo_disco_duro_disco duro M.2 SSD,disco_duro_tipo_disco_duro_disco duro SSD,disco_duro_tipo_disco_duro_disco híbrido (HHD),disco_duro_tipo_disco_duro_memoria flash,disco_duro_tipo_disco_duro_sin disco duro,disco_duro_tipo_disco_duro_nan,gráfica_salida_vídeo_DVI,gráfica_salida_vídeo_DisplayPort,gráfica_salida_vídeo_HDMI,gráfica_salida_vídeo_HDMI 1.4,gráfica_salida_vídeo_HDMI 2.0,gráfica_salida_vídeo_HDMI 2.1,gráfica_salida_vídeo_Micro HDMI,gráfica_salida_vídeo_Mini DisplayPort,gráfica_salida_vídeo_Mini HDMI,gráfica_salida_vídeo_Thunderbolt 3,gráfica_salida_vídeo_Thunderbolt 4,gráfica_salida_vídeo_USB-C,gráfica_salida_vídeo_VGA,gráfica_salida_vídeo_nan,ram_tipo_ram_DDR3,ram_tipo_ram_DDR3L,ram_tipo_ram_DDR4,ram_tipo_ram_DDR4L,ram_tipo_ram_DDR5,ram_tipo_ram_LPDDR3,ram_tipo_ram_LPDDR4,ram_tipo_ram_LPDDR4X,ram_tipo_ram_LPDDR5,ram_tipo_ram_LPDDR5X,ram_tipo_ram_nan,almacenamiento_lector_óptico_grabadora DVD,almacenamiento_lector_óptico_lector DVD,almacenamiento_lector_óptico_ninguno,almacenamiento_lector_óptico_nan,tipo_Desktop,tipo_Laptop,tipo_nan,color_azul,color_blanco,color_bronce,color_dorado,color_gris,color_negro,color_plateado,color_rojo,color_rosa,color_verde,color_nan
4420,18.0,3,8.0,4.2,1.0,17.0,35.0,3200.0,4.0,256.0,,,8.0,,,,,8.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.6,1,1,0,0,0,1,0,False,False,True,False,False,30.0,55,12,11,7,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
4421,17.0,1,,,1.0,17.0,,,,128.0,,,,,,,,8.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,1,0,False,True,False,False,False,30.0,1,41,11,9,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
4422,,1,12.0,4.1,,,65.0,,6.0,1000.0,,,8.0,,,,,16.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6,0,0,0,0,0,1,0,False,False,False,False,False,,105,128,11,9,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4423,11.0,39,,,,11.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,1,0,False,False,False,False,False,30.0,49,100,11,62,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4424,25.0,16,,,,36.0,,,,512.0,2.2,39.0,,2021,48.96,15.6,,,2.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,,1,0,1,0,0,1,0,False,False,False,False,False,28.0,42,100,8,62,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4425,23.0,1,,4.7,1.0,35.0,,3200.0,10.0,1000.0,1.6,39.0,12.0,2019,52.0,15.6,,16.0,,,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.2,1,0,0,0,0,1,0,True,False,False,False,False,16.0,58,87,8,49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
4426,24.0,2,,3.7,1.0,37.0,,,4.0,256.0,1.78,39.0,4.0,2020,41.0,15.6,,8.0,2.0,10.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.1,1,0,1,0,0,1,0,False,False,False,True,False,23.0,44,100,8,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4427,23.0,1,,4.6,,35.0,,,10.0,,1.61,39.0,12.0,2023,54.0,15.6,250.0,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.9,1,0,0,0,0,1,0,False,False,False,True,False,21.0,27,87,8,48,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
4428,23.0,26,,2.8,1.0,35.0,,3200.0,2.0,256.0,1.7,39.0,4.0,2021,38.0,15.6,250.0,8.0,2.0,5.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.1,1,0,1,0,0,1,0,True,False,False,False,False,20.0,55,88,8,40,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
4429,11.0,9,8.0,4.2,0.0,11.0,15.0,,4.0,,,,6.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0016,1,1,0,0,0,1,0,False,True,False,False,False,40.0,42,93,11,48,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
4430,26.0,3,,4.9,1.0,36.0,,5200.0,10.0,512.0,2.4,39.0,24.0,2023,60.0,15.6,350.0,16.0,2.0,5.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.8,1,0,1,0,0,1,0,False,True,False,False,False,25.0,55,135,8,49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
4431,,1,32.0,5.8,1.0,,125.0,,24.0,1000.0,,,36.0,,,,,64.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.0,0,1,0,0,0,0,0,False,False,False,True,False,,21,88,11,50,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
4432,37.0,2,24.0,5.4,1.0,18.0,125.0,4400.0,16.0,1000.0,13.6,,30.0,,,,,32.0,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.4,0,1,0,0,0,1,0,False,False,False,True,False,410.0,55,97,11,49,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
4433,38.0,7,,,1.0,17.0,65.0,,,,,,,,,,,16.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,False,False,False,False,False,380.0,61,100,11,62,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4434,11.0,3,20.0,4.8,0.0,11.0,,3200.0,14.0,,0.51,,24.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,1,1,0,0,0,1,0,False,True,False,False,False,30.0,1,87,11,49,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
4435,,1,16.0,4.9,1.0,,,4800.0,8.0,1000.0,,,16.0,,,,,32.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.3,0,0,0,0,0,1,0,False,False,False,False,False,,72,5,11,16,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4436,24.0,12,,5.2,1.0,35.0,,5600.0,14.0,1000.0,1.73,40.0,24.0,2023,86.0,16.0,500.0,32.0,4.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.8,1,0,0,0,0,1,0,False,False,False,True,False,19.0,44,159,21,49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
4437,25.0,19,,4.8,1.0,35.0,,5600.0,12.0,512.0,1.74,40.0,12.0,2024,56.0,16.0,300.0,16.0,2.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3.8,1,0,0,0,0,1,0,False,False,False,True,False,17.0,44,67,21,45,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
4438,,1,32.0,6.0,,,125.0,,24.0,2000.0,,,36.0,,,,,32.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.2,0,0,0,0,0,1,0,False,False,False,False,False,,90,142,11,50,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4439,24.0,10,,4.8,1.0,35.0,,5600.0,16.0,1000.0,1.74,40.0,24.0,2024,86.0,16.0,,32.0,4.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.4,1,0,0,0,0,1,0,False,False,False,True,False,19.0,44,157,21,45,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
4440,25.0,2,,5.0,1.0,36.0,,5600.0,12.0,1000.0,1.7,40.0,18.0,2023,86.0,16.0,400.0,16.0,2.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2.2,1,0,0,0,0,1,0,False,False,False,True,False,21.0,55,87,21,49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
4441,38.0,3,,4.6,1.0,17.0,,,6.0,1000.0,,,,,,,,16.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,False,True,False,False,False,390.0,6,135,11,48,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
4442,,1,4.0,2.9,1.0,,10.0,,4.0,256.0,,,4.0,,,,,8.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,0,0,0,1,0,False,False,False,True,False,,68,88,11,40,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4443,,1,16.0,4.7,,,45.0,,12.0,512.0,,,18.0,,,,,16.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,1,0,0,0,0,0,False,False,False,True,False,,22,100,11,48,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4444,3.0,48,,,,18.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,1,0,False,False,False,False,False,180.0,55,88,11,62,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
4445,21.0,12,,4.3,1.0,31.0,,7467.0,12.0,512.0,1.24,35.0,12.0,2024,58.0,14.0,400.0,16.0,2.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3.6,1,0,0,0,0,1,0,False,False,False,True,False,17.0,55,67,21,44,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
4446,,1,16.0,5.0,,,65.0,,8.0,1000.0,,,16.0,,,,,32.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.2,0,0,0,0,0,1,0,False,False,False,False,False,,105,130,11,50,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4447,42.0,1,16.0,4.9,1.0,21.0,65.0,3200.0,8.0,1000.0,,,16.0,,,,,16.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,1,0,0,0,0,0,False,False,False,False,False,490.0,112,127,11,49,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
4448,25.0,20,,5.0,1.0,36.0,,5200.0,14.0,512.0,2.33,40.0,24.0,2023,70.0,16.1,250.0,16.0,2.0,7.25,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.8,1,0,1,0,0,1,0,True,False,False,False,False,23.0,44,134,8,49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
4449,21.0,1,,5.0,1.0,32.0,,3200.0,10.0,512.0,1.5,35.0,12.0,2023,60.0,14.0,300.0,16.0,2.0,12.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.2,1,0,0,0,0,1,0,False,False,False,True,False,17.0,55,87,8,49,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
4450,,1,32.0,6.0,1.0,,125.0,,24.0,2000.0,,,36.0,,,,,64.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.2,0,0,0,0,0,1,0,False,False,False,True,False,,90,142,11,50,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4451,23.0,2,,5.0,1.0,35.0,,3200.0,10.0,512.0,1.61,39.0,12.0,2023,54.0,15.6,250.0,16.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.2,1,0,0,0,0,1,0,False,False,False,True,False,21.0,27,87,8,49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
4452,25.0,12,,4.8,1.0,35.0,,5600.0,16.0,1000.0,1.7,40.0,24.0,2024,45.0,16.0,300.0,32.0,2.0,16.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,3.8,1,0,1,0,0,1,0,False,False,False,True,False,17.0,55,63,21,45,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
4453,22.0,1,,4.7,1.0,31.0,,,10.0,1000.0,1.21,35.0,12.0,2022,52.5,14.0,300.0,16.0,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.2,1,0,0,0,0,1,0,False,False,False,True,False,18.0,55,87,21,49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
4454,21.0,14,,4.8,1.0,31.0,,6400.0,12.0,512.0,1.09,35.0,12.0,2024,57.0,14.0,400.0,16.0,2.0,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,3.8,1,0,0,1,0,1,0,False,False,False,True,False,15.0,55,67,21,45,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
4455,24.0,2,,4.4,1.0,35.0,,3200.0,10.0,512.0,1.69,39.0,12.0,2019,41.0,15.6,,8.0,,10.25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.9,1,0,0,0,0,1,0,True,False,False,False,False,18.0,44,87,8,48,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
4456,11.0,3,22.0,4.8,0.0,14.0,28.0,,16.0,,0.8,,24.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.4,1,1,0,0,0,1,0,False,False,False,False,False,40.0,1,63,11,45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
4457,17.0,1,12.0,4.6,1.0,17.0,55.0,3200.0,10.0,256.0,1.42,,12.0,,,,,8.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,1,0,False,False,False,True,False,30.0,44,87,11,48,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
4458,23.0,1,,3.0,1.0,29.0,,4266.0,,512.0,1.0,33.0,4.0,2020,50.0,13.3,300.0,8.0,,11.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.4,1,0,0,0,0,1,0,False,False,False,True,False,28.0,55,88,11,48,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4459,21.0,1,,5.2,1.0,32.0,,3200.0,10.0,512.0,1.39,35.0,12.0,2023,54.0,14.0,250.0,16.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.3,1,0,0,0,0,1,0,False,False,False,True,False,19.0,27,87,8,49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4460,21.0,15,,4.6,1.0,32.0,,,10.0,512.0,1.5,35.0,12.0,2024,54.0,14.0,250.0,16.0,2.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.9,1,0,0,0,0,1,0,False,False,False,True,False,19.0,27,87,8,48,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
4461,17.0,3,12.0,4.3,1.0,37.0,65.0,3200.0,6.0,500.0,,,12.0,,,,,16.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0029,0,1,0,0,0,0,0,True,False,False,False,False,350.0,112,81,11,48,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
4462,29.0,1,,,1.0,15.0,,,,512.0,6.31,,,,,,,16.0,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,1,1,0,0,0,1,0,True,False,False,False,False,330.0,44,125,11,9,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
